種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積,建物面積,築年月,坪単価,URL,情報取得日
新築,＼今日見学したい／などお気軽に　■並列3台駐車可能■スーパー近く,3399万円,愛知県一宮市貴船町４-15-3,名鉄名古屋本線「今伊勢」徒歩30分,3LDK,108.59m2（32.84坪）（登記）,96.8m2（29.28坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77255584/,2026-02-01
新築,■価格改定■家族がのびのび過ごせる4LDK■リビング天井高2.7m,3480万円,愛知県一宮市多加木３,名鉄名古屋本線「妙興寺」徒歩28分,4LDK,135.37m2（40.94坪）（実測）,106.22m2（32.13坪）（実測）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78092051/,2026-02-01
新築,住宅相談会開催中！《南向き》5LDK/豊富な収納/駐車並列3台可能,3480万円・3580万円,愛知県一宮市小信中島字南平口50-1他,名鉄尾西線「奥町」車2km,5LDK,161.58m2・161.6m2（48.87坪・48.88坪）,140.44m2～146.89m2（42.48坪～44.43坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78925486/,2026-02-01
新築,ご成約プレゼント対象物件！瀬部小学校徒歩約5分(約350m)◆駐車3台分可,3550万円,愛知県一宮市瀬部字大門15-7他,名鉄犬山線「江南」車3.4km,5LDK,172.85m2（52.28坪）,140.28m2（42.43坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77792101/,2026-02-01
新築,東西両面道路に面し風通し良好。並列駐車2台可能な新築分譲住宅です。,3580万円,愛知県一宮市公園通５,名鉄名古屋本線「妙興寺」徒歩14分,4LDK,86.45m2,84.37m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79183048/,2026-02-01
新築,将来の増車も安心 4台駐車のゆとりある住まい！？折り上げ天井やポップアップ天,3590万円,愛知県一宮市千秋町加納馬場字三本木12番31（地番）,名鉄犬山線「石仏」徒歩10分,3LDK,182.09m2（55.08坪）（登記）,115.6m2（34.96坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79115733/,2026-02-01
新築,【ナカジツの新築】◆長期優良住宅◆高気密高断熱仕様◆太陽光パネル標準設置,3590万円,愛知県一宮市木曽川町黒田字奥屋敷,名鉄名古屋本線「新木曽川」徒歩6分,3LDK,114.81m2（34.72坪）（実測）,100.23m2（30.31坪）（実測）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79052900/,2026-02-01
新築,【ナカジツの新築】駐車3台可能※長期優良住宅◆高気密高断熱仕様◆オール電化,3630万円,愛知県一宮市日光町,名鉄名古屋本線「名鉄一宮」徒歩22分,3LDK,129.68m2・130.94m2（39.22坪・39.60坪）（実測）,100.04m2・100.44m2（30.26坪・30.38坪）（実測）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78568508/,2026-02-01
新築,【ナカジツの新築】長期優良住宅◆高気密高断熱仕様◆オール電化,3630万円,愛知県一宮市あずら２,名鉄名古屋本線「妙興寺」徒歩34分,3LDK・4LDK,142.45m2・144.82m2（43.09坪・43.80坪）（実測）,105.29m2・110.15m2（31.85坪・33.32坪）（実測）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78830720/,2026-02-01
新築,【アールギャラリー】■完成済■長期優良住宅■ZEH水準■並列3台駐車可能,3780万円,愛知県一宮市大和町毛受字西屋敷1番、2番1,名鉄名古屋本線「名鉄一宮」徒歩23分,4LDK+S（納戸）,147.29m2,102.69m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77177650/,2026-02-01
新築,【最終1邸】～ゆとりある暮らしを～陽当り良好、南道路、3台駐車可！,3790万円,愛知県一宮市大和町馬引字焼野15-1,名鉄尾西線「開明」徒歩19分,2LDK+2S（納戸）,130.46m2（39.46坪）（登記）,102.28m2（30.93坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_76822784/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能♪】,3790万円,愛知県一宮市大和町馬引字郷戌亥,名鉄尾西線「西一宮」徒歩25分,4LDK,212.86m2（64.38坪）,94.77m2（28.66坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79136145/,2026-02-01
新築,【限定1邸☆】将来安心な平屋設計☆並列駐車3台可能☆全洋室6帖超×収納付き♪,3790万円,愛知県一宮市大和町馬引字郷戌亥2221-2,名鉄尾西線「西一宮」徒歩23分,4LDK,212.86m2（登記）,94.77m2（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79143146/,2026-02-01
新築,複合モールまで徒歩4分。目の前が公園につき緑豊かなパークビューの限定2邸,3790万円～4090万円,愛知県一宮市朝日３-1,ＪＲ東海道本線「尾張一宮」徒歩30分,3LDK+S（納戸）,109.32m2～114.72m2（33.06坪～34.70坪）（登記）,104.11m2～104.35m2（31.49坪～31.56坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78843211/,2026-02-01
新築,＼今日見学したい／などお気軽に□5LDK！□並列3台駐車可□小学校近く,3799万円,愛知県一宮市木曽川町黒田字川北17,名鉄名古屋本線「黒田」徒歩8分,5LDK,196.24m2（59.36坪）（登記）,104.34m2（31.56坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78612249/,2026-02-01
新築,【ナカジツの新築】期間限定でカラーセレクト可◆駐車3台※◆LDK21帖以上,3830万円,愛知県一宮市緑４-13番3の一部,ＪＲ東海道本線「尾張一宮」徒歩33分,3LDK,158.06m2～158.44m2（47.81坪～47.92坪）（実測）,105.31m2～105.51m2（31.85坪～31.91坪）（実測）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_20008818/,2026-02-01
新築,住宅相談会開催中！南向き/5LDK/豊富な収納/オール電化/駐車3台可能,3880万円～3980万円,愛知県一宮市奥町字郷中26-1他,名鉄尾西線「開明」徒歩8分,5LDK,155.81m2～155.83m2（47.13坪～47.13坪）,135.53m2～136.92m2（40.99坪～41.41坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79115319/,2026-02-01
新築,ご成約特典対象物件！一宮総合駅の利用に便利な名鉄バス「篭屋」停徒歩約4分,3880万円,愛知県一宮市篭屋５-4-22,名鉄尾西線「開明」車2.1km,5LDK,201.93m2（61.08坪）,143.27m2（43.33坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77780759/,2026-02-01
新築,◎富士小学校徒歩約5分◎柿ノ木公園北側◎全居室6帖以上◎充実収納◎４ＬＤＫ,3980万円,愛知県一宮市富士４-6番8の一部,ｉバス「110一宮駅東口行：朝日」徒歩6分,4LDK☆パシフィックホームは照明・カー...,191.67m2（57.97坪）,125.88m2（38.07坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_76246386/,2026-02-01
新築,◎敷地53坪◎４ＬＤＫ◎土間収納◎パントリー◎ウォークインＣＬ◎１階和室,3980万円～4280万円,愛知県一宮市馬見塚字郷前27番の一部,名鉄バス「50一宮駅東口・岩倉駅行：馬見塚」徒歩9分,4LDK☆パシフィックホームは照明・カー...,175.94m2（53.22坪）,125.47m2～129.41m2（37.95坪～39.14坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_76770588/,2026-02-01
新築,名鉄「石刀駅」まで徒歩16分！オール電化3SLDK、4LDK！2台駐車可,3980万円,愛知県一宮市今伊勢町馬寄字桃木原9番11,名鉄名古屋本線「石刀」徒歩16分,3LDK+S（納戸）～4LDK,132.49m2～132.5m2（実測）,97.71m2～98.95m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79046742/,2026-02-01
新築,＜期間限定＞選べるオプション【ウッドフレンズの家】一宮市　森本Part７,3990万円～4190万円,愛知県一宮市森本４-７－９,名鉄名古屋本線「妙興寺」徒歩27分,3LDK+S（納戸）,126.35m2～138.26m2,105.59m2～108.7m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79013975/,2026-02-01
新築,◎48坪敷地◎丹陽西小学校◎４LDK◎1階和室◎充実収納◎インナーバルコニー,4080万円～4480万円,愛知県一宮市猿海道２-5番1他,名鉄名古屋本線「妙興寺」車2.4km,4LDK☆パシフィックホームは照明・カー...,158.72m2～179.43m2（48.01坪～54.27坪）,127.53m2～131.21m2（38.57坪～39.69坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78853306/,2026-02-01
新築,□「一宮」総合駅まで16分 □駐車3台可＼今日見学したい／などお気軽に,4280万円,愛知県一宮市向山町２-6番1,ＪＲ東海道本線「尾張一宮」徒歩16分,3LDK+S（納戸）,141.81m2（42.89坪）（登記）,115.08m2（34.81坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78858818/,2026-02-01
新築,「建築家がつくるデザイナーズ分譲住宅」愛車を守る電動シャッター付ガレージ,4480万円～4780万円,愛知県一宮市森本３-17番20・21,名鉄名古屋本線「妙興寺」徒歩20分,3LDK+2S（納戸）,130.26m2～130.4m2（39.40坪～39.44坪）,136.14m2（41.18坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77556428/,2026-02-01
新築,限定一棟【ウッドフレンズの家】一宮市　泉,4490万円,愛知県一宮市泉３-7-15,ＪＲ東海道本線「尾張一宮」徒歩18分,3LDK+S（納戸）,154.49m2（登記）,108.9m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78947635/,2026-02-01
新築,【限定1邸】3台駐車可、南面庭付き、一宮駅まで自転車6分,4490万円,愛知県一宮市昭和２-18,名鉄尾西線「観音寺」徒歩7分,4LDK,132.52m2（40.08坪）,107.66m2（32.56坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78067519/,2026-02-01
新築,【内覧可能】駅近歩4分×4LDK×並列2台×南向き×公園・生活施設徒歩圏,4980万円・5080万円,愛知県一宮市花池４-20番3の一部,名鉄名古屋本線「妙興寺」徒歩4分,4LDK,131.22m2・138.13m2（39.69坪・41.78坪）,103.44m2・107.22m2（31.29坪・32.43坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78210465/,2026-02-01
新築,【内覧可能】駅近歩10分×4LDK×並列2台×南向き×教育・生活施設徒歩圏,4980万円・5080万円,愛知県一宮市音羽２-2番14、2番27の各一部,ＪＲ東海道本線「尾張一宮」徒歩10分,4LDK,108.49m2・111.06m2（32.81坪・33.59坪）,99.38m2・102.38m2（30.06坪・30.96坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_77997687/,2026-02-01
新築,住宅相談会開催中！「観音寺」駅まで徒歩約10分◆敷地54坪以上◆南側接道,4980万円,愛知県一宮市苅安賀１-6-3他,名鉄尾西線「観音寺」徒歩10分,5LDK,178.61m2（54.02坪）,143.75m2（43.48坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78648828/,2026-02-01
新築,◎向山小◎敷地44坪◎４ＬＤＫ◎１階和室◎インナーバルコニー◎充実収納,4980万円,愛知県一宮市南印田１-1番8他,ＪＲ東海道本線「尾張一宮」車1.9km,4LDK・4LDK+S（納戸）☆パシフィックホ...,145.71m2・147.44m2（44.07坪・44.60坪）,124.22m2・127.54m2（37.57坪・38.58坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78853034/,2026-02-01
新築,平屋ライク設計で将来も安心。広々バルコニーで家族の遊びを満喫できる住まい,未定,愛知県一宮市大和町妙興寺字中之町,名鉄名古屋本線「妙興寺」徒歩17分,4LDK,167.31m2（50.61坪）（実測）,110.14m2（33.31坪）（実測）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78822197/,2026-02-01
新築,一宮市『今伊勢』駅まで徒歩７分の好立地♪全邸40坪以上のゆとりと、あたらし,1115万円～1565万円,愛知県一宮市今伊勢町新神戸字郷東2,名鉄名古屋本線「今伊勢」徒歩7分,-,132.42m2～152.85m2,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77262240/,2026-02-01
新築,【積水ハウス】参考プラン掲載中／価格・プラン相談受付中／土地面積160㎡の暮,1290万円～1690万円,愛知県一宮市大和町妙興寺字天神２２番１、他,名鉄名古屋本線「妙興寺」徒歩22分～23分,-,160.04m2～163.05m2（48.41坪～49.32坪）,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_70818179/,2026-02-01
新築,【積水ハウス】建物参考プラン掲載中／価格・プラン相談受付中／駅徒歩16分,1380万円～1860万円,愛知県一宮市大和町妙興寺字坊ケ池44番１、他,名鉄名古屋本線「妙興寺」徒歩16分,-,136.96m2～162.93m2（41.43坪～49.28坪）,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_75046987/,2026-02-01
新築,◆名鉄「石刀」駅 まで徒歩約11分◆資料請求受付しています！,1590万円,愛知県一宮市今伊勢町馬寄字観音堂9番1,名鉄名古屋本線「石刀」徒歩11分,-,125.65m2（38.00坪）,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_72617551/,2026-02-01
新築,【積水ハウス】建物参考プラン掲載中／価格・プラン相談受付中／土地面積180㎡,2100万円,愛知県一宮市森本２-２２番19,名鉄名古屋本線「妙興寺」徒歩27分,-,180.69m2（54.65坪）,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_72585029/,2026-02-01
新築,【Panasonic Homes】向山小学校まで徒歩6分,2710万円,愛知県一宮市八町通２-22番4,名鉄名古屋本線「妙興寺」徒歩15分,-,164.07m2（登記）,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_79220526/,2026-02-01
新築,◇セキスイハイムの新しい分譲地が誕生◇資料請求・見学予約受付してます！,2930万円～3740万円,愛知県一宮市八幡４-1番37,名鉄尾西線「西一宮」徒歩8分～10分,-,131.08m2～160.06m2（39.65坪～48.41坪）（登記）,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_76583680/,2026-02-01
新築,【住友林業】全33区画の美しい街並み、敷地48坪超、自由設計スーパー至近◎,3640万円～3970万円,愛知県一宮市八幡４-1番41外,ＪＲ東海道本線「尾張一宮」徒歩13分～15分,-,160.06m2～160.23m2（48.41坪～48.46坪）,-,,,https://suumo.jp/tochi/aichi/sc_ichinomiya/nc_77064724/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,2090万円,愛知県一宮市東加賀野井字江西,名鉄尾西線「玉野」車3.8km,4LDK,173.38m2,105.3m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_20090784/,2026-02-01
新築,＼＼冬の大感謝祭☆開催中／／※感謝祭詳細はスタッフにお尋ねください♪,2290万円,愛知県一宮市馬見塚字郷前,ＪＲ東海道本線「尾張一宮」バス11分停歩13分,3LDK,96.86m2（登記）,84.45m2（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_20012657/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,2290万円・2390万円,愛知県一宮市祐久字土井黒,名鉄尾西線「萩原」車2.9km,4LDK+S（納戸）,182.39m2・182.44m2（55.17坪・55.18坪）,106.1m2・106.92m2（32.09坪・32.34坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78927217/,2026-02-01
新築,＼＼冬の大感謝祭☆開催中／／※感謝祭詳細はスタッフにお尋ねください♪,2390万円,愛知県一宮市祐久字土井黒,名鉄尾西線「萩原」徒歩37分,4LDK+S（納戸）,182.44m2（55.18坪）（登記）,96.38m2（29.15坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79027432/,2026-02-01
新築,●洋風和室●南向きバルコニー●4LDK,2390万円～2690万円,愛知県一宮市三条字ヱグロ57,名鉄尾西線「奥町」徒歩23分,4LDK・4LDK+S（納戸）,146.39m2～160.08m2,100.84m2～104.89m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78454138/,2026-02-01
新築,【ちょっと気になる…短時間見学OK！】見るだけ見学会♪うれしい特典あり,2390万円,愛知県一宮市蓮池字下松山144番,名鉄尾西線「萩原」徒歩34分,4LDK+S（納戸）,161.74m2,96.78m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78927831/,2026-02-01
新築,＼＼冬の大感謝祭☆開催中／／※感謝祭詳細はスタッフにお尋ねください♪,2480万円～2980万円,愛知県一宮市西大海道字柏木,名鉄名古屋本線「名鉄一宮」バス21分停歩5分,3LDK・4LDK,190.34m2～213.27m2（57.57坪～64.51坪）（登記）,93.36m2～101.85m2（28.24坪～30.80坪）（登記）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_79079024/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,2480万円,愛知県一宮市北方町北方字狐塚郷,ＪＲ東海道本線「木曽川」徒歩22分,4LDK・4LDK+S（納戸）,225.51m2・244.11m2（68.21坪・73.84坪）,100.62m2・101.03m2（30.43坪・30.56坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_78964510/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能♪】,2490万円,愛知県一宮市西五城字宮西,ＪＲ東海道本線「尾張一宮」バス16分停歩7分,4LDK+S（納戸）,214.53m2（64.89坪）,105.3m2（31.85坪）,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_20043035/,2026-02-01
新築,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能♪】,2492万円,愛知県一宮市あずら３,名鉄名古屋本線「妙興寺」徒歩32分,3LDK,165.23m2,101.84m2,,,https://suumo.jp/ikkodate/aichi/sc_ichinomiya/nc_20030961/,2026-02-01
