種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積（m2）,建物面積（m2）,坪単価（万円／坪）,URL,情報取得日,築年月（年数換算）,沿線,駅,徒歩
建物,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,2690.0,岐阜県岐阜市近島１,ＪＲ東海道本線「岐阜」バス22分停歩2分,4LDK,171.19,99.36,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78969975/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,◆成約特典：ＪＣＢ商品券8.8万円＆ヤマダ電機特別割引券◆簡単予約可能◆,2760.0,岐阜県岐阜市前一色２-15番6,ＪＲ高山本線「長森」徒歩17分,5LDK,152.74,108.89,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78552589/,2026-02-01,0.0,ＪＲ高山本線,長森,17.0
建物,鶉小学校まで徒歩11分♪/岐阜バス【北鶉】まで徒歩5分♪,2880.0,岐阜県岐阜市西鶉２-29,ＪＲ東海道本線「岐阜」バス17分停歩5分,4LDK,171.39,109.32,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78219660/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,鶉小学校まで徒歩11分♪/岐阜バス【北鶉】まで徒歩5分♪,3280.0,岐阜県岐阜市西鶉２-29,ＪＲ東海道本線「岐阜」バス17分停歩5分,4LDK,208.09,119.25,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78219660/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,アクセスも教育も。家族が笑顔になる『岐南町野中の家』,2880.0,岐阜県羽島郡岐南町野中３-45番2,名鉄各務原線「手力」徒歩26分,3LDK+S,171.75,107.51,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_76002726/,2026-02-01,0.0,名鉄各務原線,手力,26.0
建物,アクセスも教育も。家族が笑顔になる『岐南町野中の家』,2880.0,岐阜県羽島郡岐南町野中３-45番2,名鉄各務原線「手力」徒歩26分,4LDK,173.67,109.32,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_76002726/,2026-02-01,0.0,名鉄各務原線,手力,26.0
建物,６月完成☆羽島市福寿町間島分譲④☆ZEH住宅☆竹鼻小学校７分☆,2880.0,岐阜県羽島市福寿町間島９丁目19番,名鉄竹鼻線「竹鼻」徒歩17分,4LDK+S,190.76,120.09,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_77224521/,2026-02-01,0.0,名鉄竹鼻線,竹鼻,17.0
建物,◆◇南向きの庭と前道6ｍ、ゆとりを感じる4LDK◇◆,2880.0,岐阜県岐阜市須賀２-41.42,ＪＲ東海道本線「西岐阜」徒歩33分,3LDK+S,170.07,109.32,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_76452662/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,33.0
建物,◆◇南向きの庭と前道6ｍ、ゆとりを感じる4LDK◇◆,2880.0,岐阜県岐阜市須賀２-41.42,ＪＲ東海道本線「西岐阜」徒歩33分,4LDK,170.09,109.32,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_76452662/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,33.0
建物,◆成約特典：ＪＣＢ商品券9.5万円＆ヤマダ電機特別割引券◆簡単予約可能◆,2980.0,岐阜県岐阜市西鶉６-20-1,ＪＲ東海道本線「岐阜」バス18分停歩4分,4LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78475379/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能♪】,2980.0,岐阜県岐阜市手力町,名鉄各務原線「手力」徒歩11分,4LDK,149.65,108.49,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78680484/,2026-02-01,0.0,名鉄各務原線,手力,11.0
建物,■当社限定特典有、即日案内可能！■頭金０円、他借入もおまとめローン可能！,2980.0,岐阜県岐阜市西鶉６,ＪＲ東海道本線「西岐阜」車3.9km,4LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78453302/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,
建物,◆成約特典：ＪＣＢ商品券9.5万円＆ヤマダ電機特別割引券◆簡単予約可能◆,2980.0,岐阜県岐阜市手力町15番6、7,名鉄各務原線「手力」徒歩11分,4LDK,149.65,108.49,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78627179/,2026-02-01,0.0,名鉄各務原線,手力,11.0
建物,１／３１更新飯田グループHD≪ホームトレードセンター≫【本日見学可能】,2980.0,岐阜県岐阜市西鶉６,ＪＲ東海道本線「西岐阜」車3.9km,4LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78486813/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,
建物,＼即日案内可能／並列４台駐車◎南向きの全５棟！長期優良住宅☆,2980.0,岐阜県岐阜市西鶉６,ＪＲ東海道本線「岐阜」バス24分停歩4分,4LDK,175.21,111.27,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79054728/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,マネープライス相談会開催　最新のニーズを現地で見てください,2980.0,岐阜県羽島市竹鼻町飯柄字東折戸1052番5　他,名鉄竹鼻線「竹鼻」徒歩22分,4LDK,183.53,111.78,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78735704/,2026-02-01,0.0,名鉄竹鼻線,竹鼻,22.0
建物,マネープライス相談会開催　最新のニーズを現地で見てください,3380.0,岐阜県羽島市竹鼻町飯柄字東折戸1052番5　他,名鉄竹鼻線「竹鼻」徒歩22分,4LDK,183.53,111.78,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78735704/,2026-02-01,0.0,名鉄竹鼻線,竹鼻,22.0
建物,陽当たり抜群×駐車3台可！快適立地の最終1棟限定,3030.0,岐阜県岐阜市西中島４-4番1,ＪＲ東海道本線「西岐阜」徒歩48分,4LDK,174.64,109.32,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78050646/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,48.0
建物,【厚見小】新春キャンペーン開催！【内覧会開催中】,3080.0,岐阜県岐阜市正法寺町46-5・6,名鉄名古屋本線「岐南」徒歩14分,4LDK,178.43,109.74,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77259878/,2026-02-01,0.0,名鉄名古屋本線,岐南,14.0
建物,12/22より新価格！岐阜環状線に近く買い物に便利な立地！耐震3・ＺＥＨ,3150.0,岐阜県岐阜市旦島１-７番,岐阜バス「島消防署前」徒歩5分,4LDK,166.91,111.28,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_76147939/,2026-02-01,0.0,岐阜バス,島消防署前,5.0
建物,◆成約特典：ＪＣＢ商品券10万円＆ヤマダ電機特別割引券◆長期優良住宅◆,3150.0,岐阜県瑞穂市中宮393-1他,樽見鉄道「横屋」徒歩20分,3LDK,218.18,96.88,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_79141256/,2026-02-01,0.0,樽見鉄道,横屋,20.0
建物,◆成約特典：ＪＣＢ商品券10万円＆ヤマダ電機特別割引券◆長期優良住宅◆,3480.0,岐阜県瑞穂市中宮393-1他,樽見鉄道「横屋」徒歩20分,5LDK,218.18,96.88,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_79141256/,2026-02-01,0.0,樽見鉄道,横屋,20.0
建物,【5月完成予定！】小中学校歩15分圏内！リビング20畳の広々空間！,3199.0,岐阜県各務原市那加織田町１,名鉄各務原線「各務原市役所前」徒歩7分,4LDK,113.89,105.58,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_20106540/,2026-02-01,0.0,名鉄各務原線,各務原市役所前,7.0
建物,☆ママさん目線の家☆家計に優しいオール電化で、家族の笑顔が溢れる暮らし,3250.0,岐阜県岐阜市六条大溝２-13-15,ＪＲ東海道本線「西岐阜」徒歩36分,4LDK+S,193.12,121.33,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_76073517/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,36.0
建物,マネープライス相談会開催　最新のニーズを現地で見てください,3280.0,岐阜県羽島市正木町新井4丁目773-6他,名鉄竹鼻線「江吉良」徒歩32分,4LDK,217.96,113.85,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78848867/,2026-02-01,0.0,名鉄竹鼻線,江吉良,32.0
建物,マネープライス相談会開催　最新のニーズを現地で見てください,3480.0,岐阜県羽島市正木町新井4丁目773-6他,名鉄竹鼻線「江吉良」徒歩32分,4LDK,217.96,113.85,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78848867/,2026-02-01,0.0,名鉄竹鼻線,江吉良,32.0
建物,【ナカジツの新築】◆長期優良住宅◆◇太陽光パネル標準設置◆駐車3台可能※,3330.0,岐阜県岐阜市東鶉３,名鉄竹鼻線「柳津」徒歩30分,3LDK,153.92,104.49,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78477263/,2026-02-01,0.0,名鉄竹鼻線,柳津,30.0
建物,【ナカジツの新築】◆長期優良住宅◆◇太陽光パネル標準設置◆駐車3台可能※,3330.0,岐阜県岐阜市東鶉３,名鉄竹鼻線「柳津」徒歩30分,4LDK,153.92,104.49,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78477263/,2026-02-01,0.0,名鉄竹鼻線,柳津,30.0
建物,【タマタウン本田小】価格相談できます！希望を実現します！ご成約特典あり！,3380.0,岐阜県瑞穂市本田字畑中前768-1,みずほバス「本田団地北」徒歩6分,3LDK,247.96,113.65,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_77994026/,2026-02-01,0.0,みずほバス,本田団地北,6.0
建物,【タマタウン本田小】価格相談できます！希望を実現します！ご成約特典あり！,3480.0,岐阜県瑞穂市本田字畑中前768-1,みずほバス「本田団地北」徒歩6分,4LDK,247.96,113.65,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_77994026/,2026-02-01,0.0,みずほバス,本田団地北,6.0
建物,電車も車も交通アクセス良好で利便性の高い立地！買い物施設も身近に揃います！,3380.0,岐阜県各務原市鵜沼西町１-884番1,名鉄各務原線「鵜沼宿」徒歩11分,4LDK+S,149.06,112.2,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78775512/,2026-02-01,0.0,名鉄各務原線,鵜沼宿,11.0
建物,電車も車も交通アクセス良好で利便性の高い立地！買い物施設も身近に揃います！,3680.0,岐阜県各務原市鵜沼西町１-884番1,名鉄各務原線「鵜沼宿」徒歩11分,4LDK+S,167.22,115.1,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78775512/,2026-02-01,0.0,名鉄各務原線,鵜沼宿,11.0
建物,マネープライス相談会開催　最新のニーズを現地で見てください,3380.0,岐阜県羽島市江吉良町字中郷中756-1　他,名鉄竹鼻線「江吉良」徒歩5分,4LDK,206.52,113.44,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78933048/,2026-02-01,0.0,名鉄竹鼻線,江吉良,5.0
建物,◆平屋◆太陽光搭載◆LDK最大21帖◆全居室収納◆敷地60坪以上◆車3台可,3450.0,岐阜県岐阜市旦島５-15-7　他,ＪＲ東海道本線「西岐阜」車4.8km,3LDK,231.18,101.85,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77937337/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,
建物,◆平屋◆太陽光搭載◆LDK最大21帖◆全居室収納◆敷地60坪以上◆車3台可,3580.0,岐阜県岐阜市旦島５-15-7　他,ＪＲ東海道本線「西岐阜」車4.8km,4LDK,231.19,130.83,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_77937337/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,
建物,住宅相談会開催中！◆敷地面積75坪以上×庭のある住まい◆駐車4台可,3480.0,岐阜県羽島市竹鼻町字宮西町1592-1他,名鉄竹鼻線「竹鼻」徒歩9分,5LDK,250.4,135.54,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78648303/,2026-02-01,0.0,名鉄竹鼻線,竹鼻,9.0
建物,住宅相談会開催中！◆敷地面積75坪以上×庭のある住まい◆駐車4台可,3680.0,岐阜県羽島市竹鼻町字宮西町1592-1他,名鉄竹鼻線「竹鼻」徒歩9分,5LDK,250.4,135.54,,https://suumo.jp/ikkodate/gifu/sc_hashima/nc_78648303/,2026-02-01,0.0,名鉄竹鼻線,竹鼻,9.0
建物,岐阜環状線に近く買い物にも便利な立地。落ち着いた住環境、清流中徒歩6分！,3480.0,岐阜県岐阜市大福町７-6番,ＪＲ東海道本線「岐阜」バス21分停歩3分,3LDK,165.65,102.69,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_20012297/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,◆◇2区画が並ぶ南向きの庭と広い敷地、家族にゆとりの4LDK＋S◇◆,3480.0,岐阜県岐阜市菅生５-3番15,ＪＲ東海道本線「西岐阜」徒歩37分,4LDK+S,192.28,117.6,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79160041/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,37.0
建物,【タマホームのオール電化住宅】住宅特売開催！電車も車の利便性も高い立地,3580.0,岐阜県各務原市鵜沼朝日町４-41,名鉄各務原線「名電各務原」徒歩17分,4LDK,148.92,113.44,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_78223843/,2026-02-01,0.0,名鉄各務原線,名電各務原,17.0
建物,【タマタウン本田小Ⅱ】価格相談できます！希望を実現します！ご成約特典あり！,3580.0,岐阜県瑞穂市本田字町裏279番7、279番8、279番10,樽見鉄道「美江寺」徒歩22分,4LDK,252.25,115.1,,https://suumo.jp/ikkodate/gifu/sc_mizuho/nc_78740603/,2026-02-01,0.0,樽見鉄道,美江寺,22.0
建物,【ナカジツの新築】◆駐車3台※◆LDK23帖超◆長期優良住宅◆高気密高断熱,3590.0,岐阜県岐阜市茜部野瀬３,名鉄竹鼻線「西笠松」徒歩19分,3LDK,188.22,112.18,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78482720/,2026-02-01,0.0,名鉄竹鼻線,西笠松,19.0
建物,長良公園東◆駐車4台　日当り良好！閑静な住宅街　 耐震等級3ＺＥＨ住宅,3590.0,岐阜県岐阜市長良1053番,名鉄名古屋本線「名鉄岐阜」バス21分停歩3分,2LDK+S,172.95,94.82,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79150802/,2026-02-01,0.0,名鉄名古屋本線,名鉄岐阜,
建物,長良公園東◆駐車4台　日当り良好！閑静な住宅街　 耐震等級3ＺＥＨ住宅,3650.0,岐阜県岐阜市長良1053番,名鉄名古屋本線「名鉄岐阜」バス21分停歩3分,3LDK+S,176.66,96.06,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_79150802/,2026-02-01,0.0,名鉄名古屋本線,名鉄岐阜,
建物,【1/31～完成見学会開催！】長期優良住宅(補助金80万円)ＺＥＨ、耐震3,3630.0,岐阜県羽島郡笠松町田代1050番,名鉄竹鼻線「柳津」徒歩15分,4LDK,177.84,110.91,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78740203/,2026-02-01,0.0,名鉄竹鼻線,柳津,15.0
建物,【1/31～完成見学会開催！】長期優良住宅(補助金80万円)ＺＥＨ、耐震3,3750.0,岐阜県羽島郡笠松町田代1050番,名鉄竹鼻線「柳津」徒歩15分,4LDK+2S,178.21,116.26,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78740203/,2026-02-01,0.0,名鉄竹鼻線,柳津,15.0
建物,【内覧できます！◆4LDKで子供部屋も安心確保◎◆ＷＩＣあり！,3680.0,岐阜県各務原市鵜沼西町１,名鉄各務原線「鵜沼宿」徒歩12分,4LDK,152.46,115.1,,https://suumo.jp/ikkodate/gifu/sc_kakamigahara/nc_79225084/,2026-02-01,0.0,名鉄各務原線,鵜沼宿,12.0
建物,◆NEW◆岐阜バス「六条大溝町」停 徒歩約4分◆デザイナーズZEH水準省エネ住宅◆,3680.0,岐阜県岐阜市六条大溝２-14番5 他,ＪＲ東海道本線「西岐阜」徒歩36分,4LDK,190.82,118.21,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78647797/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,36.0
建物,◆NEW◆岐阜バス「六条大溝町」停 徒歩約4分◆デザイナーズZEH水準省エネ住宅◆,3880.0,岐阜県岐阜市六条大溝２-14番5 他,ＪＲ東海道本線「西岐阜」徒歩36分,4LDK,190.82,118.21,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78647797/,2026-02-01,0.0,ＪＲ東海道本線,西岐阜,36.0
建物,住宅相談会開催中！南向き×敷地面積62坪超/5LDK/豊富な収納/駐車4台,3795.0,岐阜県羽島郡岐南町三宅５-350-1他,名鉄各務原線「切通」徒歩16分,5LDK,206.58,136.34,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78893103/,2026-02-01,0.0,名鉄各務原線,切通,16.0
建物,住宅相談会開催中！南向き×敷地面積62坪超/5LDK/豊富な収納/駐車4台,3895.0,岐阜県羽島郡岐南町三宅５-350-1他,名鉄各務原線「切通」徒歩16分,5LDK,206.58,136.34,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_78893103/,2026-02-01,0.0,名鉄各務原線,切通,16.0
建物,◆NEW◆シアタースペースのある家◆イオン柳津店 車約3分◆デザイナーズ住宅◆,3880.0,岐阜県岐阜市茜部野瀬３-58番1 他,名鉄竹鼻線「西笠松」徒歩18分,3LDK+S,182.28,109.3,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78161432/,2026-02-01,0.0,名鉄竹鼻線,西笠松,18.0
建物,【パナホーム愛岐】平屋／LDK18帖／スタイルッシュ外観／短期間の見学歓迎,3900.0,岐阜県高山市桐生町１-２１８番２,ＪＲ高山本線「高山」車1.2km,2LDK,165.42,80.61,,https://suumo.jp/ikkodate/gifu/sc_takayama/nc_76102666/,2026-02-01,0.0,ＪＲ高山本線,高山,
建物,◆最終1邸◆広々敷地 92.7坪◆名鉄 切通駅 自転車約8分◆デザイナーズハウス◆,3980.0,岐阜県羽島郡岐南町伏屋２-10番3 他,名鉄各務原線「切通」徒歩24分,4LDK,306.46,124.88,,https://suumo.jp/ikkodate/gifu/sc_hashimagun/nc_77797705/,2026-02-01,0.0,名鉄各務原線,切通,24.0
建物,素材・デザインにこだわった中庭付の2階建て/防犯カメラ付【限定2棟】,4280.0,岐阜県岐阜市領下1689-1,名鉄名古屋本線「岐南」徒歩20分,3LDK+S,161.51,107.66,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78740455/,2026-02-01,0.0,名鉄名古屋本線,岐南,20.0
建物,素材・デザインにこだわった中庭付の2階建て/防犯カメラ付【限定2棟】,4480.0,岐阜県岐阜市領下1689-1,名鉄名古屋本線「岐南」徒歩20分,3LDK+2S,161.51,107.66,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78740455/,2026-02-01,0.0,名鉄名古屋本線,岐南,20.0
建物,プライベートな庭×吹抜け　視線を遮りながら光と風を採り入れる住まい,4580.0,岐阜県岐阜市六条片田２,ＪＲ東海道本線「岐阜」徒歩30分,3LDK+S,188.22,117.51,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78324451/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,30.0
建物,【パナソニックホームズ】建売価格改定しました！□見学予約受付中です♪□,4680.0,岐阜県岐阜市東島５-４番２５他,ＪＲ東海道本線「岐阜」バス15分停歩5分～6分,3LDK,272.44,106.31,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_74115568/,2026-02-01,0.0,ＪＲ東海道本線,岐阜,
建物,【2月末完成予定】防犯カメラ付き/プライバシーも確保できる中庭付の2階建て,4680.0,岐阜県岐阜市織田町１-8番　他,岐阜バス「長良ケ丘」徒歩3分～4分,3LDK+S,172.6,110.23,,https://suumo.jp/ikkodate/gifu/sc_gifu/nc_78634398/,2026-02-01,0.0,岐阜バス,長良ケ丘,3.0
