種別,物件名,販売価格,所在地,沿線・駅,間取り,土地面積（m2）,建物面積（m2）,坪単価（万円／坪）,URL,情報取得日,築年月（年数換算）,沿線,駅,徒歩,最小最大
建物,丁寧に使用された６ＤＫ！,980,岐阜県羽島郡岐南町上印食１,名鉄各務原線「細畑」徒歩10分,6DK,107.49,96.05,,https://suumo.jp/chukoikkodate/gifu/sc_hashimagun/nc_74451639/,2026/1/8,47.89,名鉄各務原線,細畑,10,
建物,本荘（西岐阜駅） 990万円,990,岐阜県岐阜市本荘,JR東海道本線「西岐阜」徒歩12分,5DK,139.41,110.91,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78974674/,2026/1/8,43.64,JR東海道本線,西岐阜,12,
建物,【ハウスアイビー岐阜店】6LDK＋Sの広々としたお家です♪広いお庭と広々バルコ,990,岐阜県岐阜市岩田坂１-16-1,JR東海道本線「岐阜」バス32分停歩3分,6LDK+S,337.18,192.6,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_75935239/,2026/1/8,36.8,JR東海道本線,岐阜,,
建物,那加桐野外二ケ所大字入会地（六軒駅） 990万円,990,岐阜県各務原市那加桐野外二ケ所大字入会地,名鉄各務原線「六軒」徒歩6分,6DK,165,107.64,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_76964788/,2026/1/8,43.47,名鉄各務原線,六軒,6,
建物,岩田坂１ 990万円,990,岐阜県岐阜市岩田坂１,岐阜バス「岩田坂」徒歩3分,6LDK,337.18,192.6,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79106842/,2026/1/8,36.8,岐阜バス,岩田坂,3,
建物,【見学会開催】岐阜小学校まで徒歩約4分の立地に中古住宅が登場！駐車並列3台,999,岐阜県岐阜市上新町8,名鉄名古屋本線「名鉄岐阜」徒歩34分,7DK,152.53,138.11,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78260708/,2026/1/8,40.96,名鉄名古屋本線,名鉄岐阜,34,
建物,蘇原柿沢町３（六軒駅） 1080万円,1080,岐阜県各務原市蘇原柿沢町３,JR紀勢本線「六軒」徒歩9分,4DK+S,98.57,101.37,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_76463529/,2026/1/8,65.07,JR紀勢本線,六軒,9,
建物,【内覧可能】 広々敷地81坪◎角地◎鵜沼第三小歩約11分◎全居室6帖以上！,1080,岐阜県各務原市新鵜沼台３,JR高山本線「鵜沼」徒歩20分,5LDK+S,268.27,114.43,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_76023801/,2026/1/8,48.56,JR高山本線,鵜沼,20,
建物,野一色８ 1100万円,1100,岐阜県岐阜市野一色８,岐阜バス「東野一色」徒歩2分,2K,239.38,114.3,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78951657/,2026/1/8,36.3,岐阜バス,東野一色,2,
建物,鵜沼東町３（鵜沼駅） 1130万円,1130,岐阜県各務原市鵜沼東町３,JR高山本線「鵜沼」徒歩10分,7DK,146.17,108.09,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78654177/,2026/1/8,48.22,JR高山本線,鵜沼,10,
建物,【ミタカ不動産】那加第一小学校まで徒歩8分♪並列駐車２台可◎南向き！,1150,岐阜県各務原市那加山後町３,名鉄各務原線「新加納」徒歩21分,4LDK,116.69,113.23,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78538514/,2026/1/8,27.88,名鉄各務原線,新加納,21,
建物,西川手２（岐南駅） 1150万円,1150,岐阜県岐阜市西川手２,名鉄名古屋本線「岐南」徒歩15分,5LDK,183.75,119.87,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_76408942/,2026/1/8,39.3,名鉄名古屋本線,岐南,15,
建物,上土居 1150万円,1150,岐阜県岐阜市上土居,岐阜バス「上土居」徒歩5分,3LDK,157.75,96.88,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78900746/,2026/1/8,41.97,岐阜バス,上土居,5,
建物,上土居３ 1150万円,1150,岐阜県岐阜市上土居３,岐阜バス「北警察署前」徒歩7分,5LDK,157.29,131,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78951653/,2026/1/8,33.63,岐阜バス,北警察署前,7,
建物,◇外装・内装リフォーム済◇角地,1180,岐阜県瑞穂市本田,みずほバス「本田団地」徒歩4分,7DK,224.27,144.22,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_77330942/,2026/1/8,39.96,みずほバス,本田団地,4,
建物,加野２ 1200万円,1200,岐阜県岐阜市加野２,岐阜バス「加野県営住宅前」徒歩3分,3LDK,150.26,74.52,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77991588/,2026/1/8,0.53,岐阜バス,加野県営住宅前,3,
建物,家駐車3台可！徒歩10分圏内にコンビニ・スーパーあり♪,1200,岐阜県岐阜市西川手４,名鉄名古屋本線「岐南」徒歩16分,7DK,303.15,144.29,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79031315/,2026/1/8,55.73,名鉄名古屋本線,岐南,16,
建物,＼オーナーチェンジ物件／年間賃料1 200 000円！現況渡し！現在賃貸中！,1200,岐阜県岐阜市長良雄総,名鉄名古屋本線「名鉄岐阜」バス26分停歩7分,4LDK,547,120.43,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78592559/,2026/1/8,54.31,名鉄名古屋本線,名鉄岐阜,,
建物,◇内外装リフォーム済み◇南向き◇４ＬＤＫ◇閑静な住宅街,1280,岐阜県岐阜市近島４,JR東海道本線「岐阜」徒歩53分,4LDK+S,119.2,117.09,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77563797/,2026/1/8,39.05,JR東海道本線,岐阜,53,
建物,【見学会開催】【内外装リフォーム済】年内入居可。庭スペースあり。南側道路,1280,岐阜県岐阜市岩崎820-2,名鉄各務原線「名鉄岐阜」車8.3km,3LDK+S,148.83,110.96,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77862278/,2026/1/8,38.96,名鉄各務原線,名鉄岐阜,,
建物,【ミタカ不動産】広々７ＤＫ！駐車３台可☆黒野小学校まで徒歩２分♪,1280,岐阜県岐阜市古市場,ほっとバス「黒野コーポ南」徒歩1分,7DK,233.18,155.67,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77370843/,2026/1/8,29.04,ほっとバス,黒野コーポ南,1,
建物,【見学会開催】年度内入居可／新耐震適合／駐車2台可／中央小学校まで1100ｍ,1300,岐阜県羽島市江吉良町2012-3,名鉄竹鼻線「江吉良」徒歩6分,3LDK+S,147.02,117.68,,https://suumo.jp/chukoikkodate/gifu/sc_hashima/nc_78330142/,2026/1/8,21.04,名鉄竹鼻線,江吉良,6,
建物,【見学会開催】【リフォーム済・即入居可】普通車並列3台駐車可能。水回り交,1330,岐阜県瑞穂市古橋1266-2,樽見鉄道「横屋」徒歩10分,4LDK,181.96,128.46,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_75360195/,2026/1/8,37.55,樽見鉄道,横屋,10,
建物,リフォーム済　2026年1月11日（日）１３時～１５時　オープンハウス開催,1348,岐阜県岐阜市世保南106,みわっこバス「溝口上」徒歩2分,3LDK,257,90.66,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77455767/,2026/1/8,21.87,みわっこバス,溝口上,2,
建物,【見学会開催】内外装リフォーム予定／水回り交換／駐車2台可（車種による）,1350,岐阜県各務原市鵜沼丸子町２-400-4,名鉄各務原線「羽場」徒歩19分,4LDK,169.64,113.49,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78890887/,2026/1/8,45.47,名鉄各務原線,羽場,19,
建物,◇約100坪の広い土地◇駐車多数可能◇南と北の両面道路,1380,岐阜県各務原市川島河田町,岐阜バス「松倉公民前」徒歩3分,5LDK,331.95,121.73,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78474606/,2026/1/8,36.05,岐阜バス,松倉公民前,3,
建物,【ハウスアイビー岐阜店】敷地約37坪！お車スペース3台可能（車種による）,1380,岐阜県岐阜市若宮町７-2-2,名鉄名古屋本線「名鉄岐阜」バス8分停歩6分,3DK,123.17,94.57,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79145070/,2026/1/8,46.05,名鉄名古屋本線,名鉄岐阜,,
建物,石原３ 1380万円,1380,岐阜県岐阜市石原３,岐阜バス「福冨団地口」徒歩9分,7LDK,315.83,210.11,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78951666/,2026/1/8,26.29,岐阜バス,福冨団地口,9,
建物,◆ルーフバルコニー◆和室あり◆駐車並列2台可◆陽当たり良好◆閑静な住宅街◆,1390,岐阜県岐阜市一日市場３,JR東海道本線「西岐阜」徒歩44分,4LDK,156.75,101.02,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78615670/,2026/1/8,34.63,JR東海道本線,西岐阜,44,
建物,【ハウスアイビー岐阜店】急なご見学も出来る限り対応します♪まずはお電話を！,1398,岐阜県瑞穂市牛牧1382,樽見鉄道「横屋」徒歩24分,5LDK,245.31,119.24,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_78561782/,2026/1/8,27.63,樽見鉄道,横屋,24,
建物,諏訪山３（各務原市役所前駅） 1398万円,1398,岐阜県岐阜市諏訪山３,名鉄各務原線「各務原市役所前」徒歩62分,5LDK,257.62,146.41,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78928361/,2026/1/8,0.11,名鉄各務原線,各務原市役所前,62,
建物,内外装リフォーム予定／耐震工事／水回り交換／駐車2台可／庭スペースあり／岐,1399,岐阜県岐阜市芥見南山２-8-25,名鉄各務原線「名鉄岐阜」車12.4km,3LDK+S,178.63,99.09,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78923261/,2026/1/8,45.14,名鉄各務原線,名鉄岐阜,,
建物,【見学会開催】内外装リフォーム予定／年度内入居可／耐震工事／水回り交換／,1399,岐阜県岐阜市粟野西７-181,JR東海道本線「岐阜」車10.8km,3LDK+S,144.84,104.33,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78797939/,2026/1/8,45.47,JR東海道本線,岐阜,,
建物,青柳町７（岐阜駅） 1400万円,1400,岐阜県岐阜市青柳町７,JR東海道本線「岐阜」徒歩31分,5DK+2S,113.45,125.88,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78013056/,2026/1/8,29.21,JR東海道本線,岐阜,31,
建物,【見学会開催】内外装リフォーム済／耐震工事／水回り交換／駐車2台可／東南,1449,岐阜県岐阜市日置江195-21,JR東海道本線「西岐阜」徒歩55分,4LDK,156.69,118.19,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78404646/,2026/1/8,46.89,JR東海道本線,西岐阜,55,
建物,◇内装リフォーム済◇南向きの角地◇住環境良好,1480,岐阜県岐阜市一日市場４,岐阜バス「一日市場」徒歩10分,3LDK,157.08,127.87,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78463340/,2026/1/8,29.55,岐阜バス,一日市場,10,
建物,◆豊富な収納スペース◆部屋数たくさんの5LDK◆バス停まで徒歩約3分,1480,岐阜県岐阜市鷺山字中洙,名鉄名古屋本線「名鉄岐阜」バス21分停歩3分,5LDK+S,106.47,138.26,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78749247/,2026/1/8,31.13,名鉄名古屋本線,名鉄岐阜,,
建物,【ハウスドゥ岐阜瑞穂】駐車場２台以上可！軽量鉄骨４ＬＤＫＳ！,1480,岐阜県瑞穂市祖父江,JR東海道本線「穂積」徒歩29分,4LDK+S,173.29,118.41,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_77877011/,2026/1/8,29.96,JR東海道本線,穂積,29,
建物,早田東町１０ 1480万円,1480,岐阜県岐阜市早田東町１０,岐阜バス「『早田東町』停」徒歩4分,4LDK,163.18,114.66,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78897661/,2026/1/8,49.05,岐阜バス,『早田東町』停,4,
建物,前一色２（長森駅） 1490万円,1490,岐阜県岐阜市前一色２,JR高山本線「長森」徒歩16分,6LDK+S,264.75,168.33,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77752046/,2026/1/8,34.96,JR高山本線,長森,16,
建物,家を売るのも買うのも、元プロ野球選手の古田敦也さんでもお馴染みのハウスド…,1490,岐阜県羽島郡笠松町米野,名鉄各務原線「高田橋」徒歩26分,5LDK,153.64,146.95,,https://suumo.jp/chukoikkodate/gifu/sc_hashimagun/nc_78449551/,2026/1/8,43.05,名鉄各務原線,高田橋,26,
建物,北山２ 1498万円,1498,岐阜県岐阜市北山２,長良川鉄道「せきてらす前」バス18分停歩7分,4LDK+S,250.58,117.29,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79108071/,2026/1/8,46.31,長良川鉄道,せきてらす前,,
建物,【見学会開催】１月12日まで現況販売／駐車2台可／前面道路幅員7.3m／庭スペ,1499,岐阜県瑞穂市稲里725-1,JR東海道本線「穂積」徒歩25分,5LDK+S,330.58,158,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_79024374/,2026/1/8,33.63,JR東海道本線,穂積,25,
建物,【見学会開催】JR東海道線「穂積」駅徒歩約9分！21号線へアクセスしやすい立,1499,岐阜県瑞穂市別府1134-5,JR東海道本線「穂積」徒歩9分,4LDK,156.51,99.36,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_78599371/,2026/1/8,34.88,JR東海道本線,穂積,9,
建物,【見学会開催】並列駐車2台可能！3LDK再生住宅が月々4万円台から登場です！且,1499,岐阜県岐阜市日置江311-15,名鉄竹鼻線「柳津」徒歩59分,3LDK,150.08,97.58,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77161418/,2026/1/8,29.79,名鉄竹鼻線,柳津,59,
建物,◆令和7年5月リフォーム完工◆陽当たり良好◆2面バルコニー◆駐車2台可,1499,岐阜県岐阜市日置江,JR東海道本線「穂積」徒歩53分,3LDK,150.08,97.58,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77510586/,2026/1/8,29.79,JR東海道本線,穂積,53,
建物,◇バス停「JA日置江支店前」徒歩３分◆駐車2台可◇広々15畳超のLDK,1499,岐阜県岐阜市日置江,岐阜市営バス「JA日置江支店前」徒歩3分,3LDK,150.08,97.58,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77784713/,2026/1/8,29.79,岐阜市営バス,JA日置江支店前,3,
建物,【見学会開催】名鉄各務原線「各務原市役所前」駅まで徒歩約7分！建物44坪の,1499,岐阜県各務原市那加雄飛ケ丘町16-25,名鉄各務原線「各務原市役所前」徒歩7分,5LDK+S,165.28,148.03,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78760548/,2026/1/8,29.88,名鉄各務原線,各務原市役所前,7,
建物,小学校、中学校が近く、通学も安心♪敷地内駐車場有ります♪,1500,岐阜県岐阜市長森本町１,名鉄各務原線「切通」徒歩28分,4LDK+S,216.22,133.31,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77986861/,2026/1/8,43.97,名鉄各務原線,切通,28,
建物,◆南側道路◆カーポート付◆家庭菜園可◆駐車3台可◆バルコニー◆陽当り良好◆,1500,岐阜県岐阜市太郎丸,岐阜市コミュニティ「福丸団地」徒歩3分,5LDK,311.35,118.41,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78801919/,2026/1/8,29.55,岐阜市コミュニティ,福丸団地,3,
建物,鏡島（西岐阜駅） 1500万円,1500,岐阜県岐阜市鏡島,JR東海道本線「西岐阜」徒歩19分,3DK,99.13,99.08,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79106840/,2026/1/8,53.31,JR東海道本線,西岐阜,19,
建物,日置江 1550万円,1550,岐阜県岐阜市日置江,岐阜バス「日置江4丁目」徒歩11分,3LDK,150.08,97.58,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_79106841/,2026/1/8,29.79,岐阜バス,日置江4丁目,11,
建物,菊水町１ 1580万円,1580,岐阜県岐阜市菊水町１-19-5,岐阜バス「長良ヶ丘」徒歩4分,4LDK+S,148.22,125.97,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77123838/,2026/1/8,34.8,岐阜バス,長良ヶ丘,4,
建物,◇外装・内装リフォーム済◇駐車２台可能◇鉄骨造３階建,1580,岐阜県岐阜市八代３,コミュニティバス「北部コミセン」徒歩3分,3LDK,73.44,127.98,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_77837075/,2026/1/8,45.22,コミュニティバス,北部コミセン,3,
建物,竹鼻町丸の内３（羽島市役所前駅） 1580万円,1580,岐阜県羽島市竹鼻町丸の内３,名鉄竹鼻線「羽島市役所前」徒歩5分,7LDK,462.91,405.71,,https://suumo.jp/chukoikkodate/gifu/sc_hashima/nc_78503438/,2026/1/8,61.06,名鉄竹鼻線,羽島市役所前,5,
建物,【見学会開催】築4年の築浅！3LDKの住宅が月々4万円台から登場です。駐車並列,1599,岐阜県羽島市新生町２-221-11,名鉄竹鼻線「竹鼻」徒歩7分,3LDK,190.08,72.86,,https://suumo.jp/chukoikkodate/gifu/sc_hashima/nc_79030817/,2026/1/8,4.11,名鉄竹鼻線,竹鼻,7,
建物,軽量鉄骨造・フルリノベーション済み・お庭付き・並列駐車3台可・全室二面採光,1600,岐阜県岐阜市柳津町上佐波西５,名鉄竹鼻線「柳津」徒歩40分,4LDK,189.57,102.83,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_71894360/,2026/1/8,44.47,名鉄竹鼻線,柳津,40,
建物,耐震・耐火に優れた旭化成ホームズのヘーベルハウスの中古住宅　スムストック,1600,岐阜県各務原市鵜沼台６,名鉄犬山線「新鵜沼」徒歩13分,4LDK+S,187.29,140.1,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78211899/,2026/1/8,29.46,名鉄犬山線,新鵜沼,13,
建物,【弊社売主物件】生活環境の整った北東角地で庭付き！日当たり良好、フルリノベ,1680,岐阜県岐阜市薮田南５-12-1,JR東海道本線「西岐阜」徒歩27分,3LDK,158.72,93.41,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_71458497/,2026/1/8,51.9,JR東海道本線,西岐阜,27,
建物,◆内覧予約受付中◆リフォーム済み♪教育施設や公共施設近く！子育て環境良好♪,1680,岐阜県岐阜市西野町２,名鉄名古屋本線「名鉄岐阜」徒歩27分,4LDK,94.97,111.88,,https://suumo.jp/chukoikkodate/gifu/sc_gifu/nc_78336379/,2026/1/8,43.22,名鉄名古屋本線,名鉄岐阜,27,
建物,【ハウスアイビー岐阜店】ミサワホーム施工中古住宅リフォーム済みで登場です♪,1680,岐阜県瑞穂市田之上874-18,樽見鉄道「美江寺」徒歩23分,4LDK,189.13,118.41,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_76619677/,2026/1/8,27.46,樽見鉄道,美江寺,23,
建物,【ミサワホーム施工の太陽光パネル付き4SLDK】☆家事楽導線で日々の家事を快適,1680,岐阜県瑞穂市田之上,樽見鉄道「美江寺」徒歩24分,4LDK+S,189.13,118.41,,https://suumo.jp/chukoikkodate/gifu/sc_mizuho/nc_76100953/,2026/1/8,17.45,樽見鉄道,美江寺,24,
建物,上印食５（細畑駅） 1680万円,1680,岐阜県羽島郡岐南町上印食５,名鉄各務原線「細畑」徒歩13分,4LDK+S,120,119.4,,https://suumo.jp/chukoikkodate/gifu/sc_hashimagun/nc_79113093/,2026/1/8,26.29,名鉄各務原線,細畑,13,
建物,須衛町２ 1750万円,1750,岐阜県各務原市須衛町２,岐阜バス「テクノプラザ」徒歩12分,4LDK,273,173.27,,https://suumo.jp/chukoikkodate/gifu/sc_kakamigahara/nc_78345581/,2026/1/8,33.72,岐阜バス,テクノプラザ,12,
